student_id,student_name,course_id,course_name,mark_id,mark,mark_date
249,Ray Volver,7,History,11462,3.75,2019-10-28 00:00:00.000
250,Minnie Strone,7,History,11463,4.25,2020-05-08 00:00:00.000
251,Gustav Wind,7,History,11464,6,2020-01-07 00:00:00.000
252,Paul Samic,7,History,11465,5.5,2019-09-26 00:00:00.000
253,Vinny Gret,7,History,11466,3.5,2020-05-18 00:00:00.000
254,Joyce Tick,7,History,11467,3.75,2020-03-19 00:00:00.000
256,Earl E. Riser,7,History,11469,3,2019-10-26 00:00:00.000
257,Cooke Edoh,7,History,11470,4.5,2019-12-17 00:00:00.000
260,Paul Misunday,7,History,11473,4.25,2020-03-25 00:00:00.000
262,Gio Metric,7,History,11475,3.5,2020-03-22 00:00:00.000
263,Caire Innet,7,History,11476,3.25,2019-10-26 00:00:00.000
264,Marsha Mello,7,History,11477,4.25,2020-03-14 00:00:00.000
267,Lucy Tania,7,History,11480,2,2020-04-07 00:00:00.000
2,Petey Cruiser,8,Biology,11482,5.5,2020-02-29 00:00:00.000
4,Mario Speedwagon,8,Biology,11484,4,2020-01-19 00:00:00.000
6,Anna Mull,8,Biology,11486,3,2019-09-28 00:00:00.000
7,Gail Forcewind,8,Biology,11487,6,2020-03-31 00:00:00.000
8,Paige Turner,8,Biology,11488,2,2020-03-17 00:00:00.000
10,Walter Melon,8,Biology,11490,2,2019-09-19 00:00:00.000
12,Barb Ackue,8,Biology,11492,4,2019-10-12 00:00:00.000
13,Buck Kinnear,8,Biology,11493,5.75,2020-03-27 00:00:00.000
15,Ira Membrit,8,Biology,11495,4.75,2019-11-15 00:00:00.000
16,Shonda Leer,8,Biology,11496,3.75,2020-04-02 00:00:00.000
19,Rick O'Shea,8,Biology,11499,6,2020-03-02 00:00:00.000
20,Pete Sariya,8,Biology,11500,5.75,2020-05-04 00:00:00.000
21,Monty Carlo,8,Biology,11501,5.25,2020-04-30 00:00:00.000
22,Sal Monella,8,Biology,11502,5.25,2019-11-10 00:00:00.000
23,Sue Vaneer,8,Biology,11503,2,2019-11-14 00:00:00.000
24,Cliff Hanger,8,Biology,11504,6,2020-04-01 00:00:00.000
25,Barb Dwyer,8,Biology,11505,4.25,2020-02-23 00:00:00.000
26,Terry Aki,8,Biology,11506,3.75,2020-03-23 00:00:00.000
27,Cory Ander,8,Biology,11507,3,2020-02-10 00:00:00.000
28,Robin Banks,8,Biology,11508,3.75,2019-12-06 00:00:00.000
29,Jimmy Changa,8,Biology,11509,4.75,2020-05-20 00:00:00.000
30,Barry Wine,8,Biology,11510,3.25,2019-12-11 00:00:00.000
31,Wilma Mumduya,8,Biology,11511,4.25,2020-03-21 00:00:00.000
33,Poppa Cherry,8,Biology,11513,4,2020-02-09 00:00:00.000
34,Zack Lee,8,Biology,11514,5,2019-09-25 00:00:00.000
35,Don Stairs,8,Biology,11515,5.75,2019-10-02 00:00:00.000
36,Saul T. Balls,8,Biology,11516,2,2020-02-22 00:00:00.000
37,Peter Pants,8,Biology,11517,3.25,2019-10-11 00:00:00.000
38,"Hal Appeno ",8,Biology,11518,6,2020-04-18 00:00:00.000
39,Otto Matic,8,Biology,11519,4.75,2020-01-15 00:00:00.000
40,Moe Fugga,8,Biology,11520,5,2020-04-15 00:00:00.000
41,Graham Cracker,8,Biology,11521,3.5,2020-02-20 00:00:00.000
42,Tom Foolery,8,Biology,11522,3,2019-10-01 00:00:00.000
43,Al Dente,8,Biology,11523,3.75,2020-05-12 00:00:00.000
45,Polly Tech,8,Biology,11525,4.5,2020-04-21 00:00:00.000
46,Holly Graham,8,Biology,11526,5.75,2019-11-09 00:00:00.000
47,Frank N. Stein,8,Biology,11527,5.5,2019-11-20 00:00:00.000
48,Cam L. Toe,8,Biology,11528,2,2020-03-11 00:00:00.000
49,Pat Agonia,8,Biology,11529,5.5,2020-03-04 00:00:00.000
50,Tara Zona,8,Biology,11530,5.75,2019-11-24 00:00:00.000
51,Barry Cade,8,Biology,11531,5.75,2020-01-17 00:00:00.000
52,"Phil Anthropist ",8,Biology,11532,3.75,2019-12-14 00:00:00.000
53,Marvin Gardens,8,Biology,11533,3.75,2020-05-19 00:00:00.000
54,"Phil Harmonic ",8,Biology,11534,5.25,2019-09-22 00:00:00.000
56,Will Power,8,Biology,11536,2,2020-05-03 00:00:00.000
57,Donatella Nobatti,8,Biology,11537,6,2020-04-20 00:00:00.000
58,Juan Annatoo,8,Biology,11538,4,2019-11-16 00:00:00.000
59,Stew Gots,8,Biology,11539,6,2020-03-20 00:00:00.000
60,Anna Rexia,8,Biology,11540,5.75,2020-03-01 00:00:00.000
61,Bill Emia,8,Biology,11541,3,2020-04-21 00:00:00.000
62,Curt N. Call,8,Biology,11542,3.75,2020-05-19 00:00:00.000
63,Max Emum,8,Biology,11543,5.25,2019-12-15 00:00:00.000
66,Hap E. Birthday,8,Biology,11546,3.5,2020-04-26 00:00:00.000
67,Matt Innae,8,Biology,11547,5.75,2019-10-03 00:00:00.000
68,Polly Science,8,Biology,11548,4,2020-04-12 00:00:00.000
69,Tara Misu,8,Biology,11549,5.5,2019-09-22 00:00:00.000
70,Ed U. Cation,8,Biology,11550,3,2019-11-26 00:00:00.000
71,Gerry Atric,8,Biology,11551,4.5,2020-01-10 00:00:00.000
73,Midge Itz,8,Biology,11553,5.25,2019-11-08 00:00:00.000
74,Gabe Lackmen,8,Biology,11554,4.75,2020-05-13 00:00:00.000
75,Mary Christmas,8,Biology,11555,5,2020-03-01 00:00:00.000
78,Angie O. Plasty,8,Biology,11558,4,2019-12-18 00:00:00.000
80,Sal Vidge,8,Biology,11560,3.75,2020-05-12 00:00:00.000
81,Bart Ender,8,Biology,11561,2,2019-10-19 00:00:00.000
82,Artie Choke,8,Biology,11562,5,2019-12-17 00:00:00.000
83,Hans Olo,8,Biology,11563,5.75,2020-02-07 00:00:00.000
84,Marge Arin,8,Biology,11564,5.75,2020-02-16 00:00:00.000
86,Gene Poole,8,Biology,11566,5.25,2020-03-13 00:00:00.000
87,Ty Tanic,8,Biology,11567,3.25,2020-04-08 00:00:00.000
89,Lynn Guini,8,Biology,11569,3.5,2019-09-28 00:00:00.000
90,Claire Voyant,8,Biology,11570,5.75,2020-02-01 00:00:00.000
91,Peg Leg,8,Biology,11571,5.5,2019-12-17 00:00:00.000
92,Jack E. Sack,8,Biology,11572,5,2020-03-14 00:00:00.000
93,Marty Graw,8,Biology,11573,5.5,2020-05-15 00:00:00.000
94,Ash Wednesday,8,Biology,11574,3.25,2019-10-11 00:00:00.000
95,Olive Yu,8,Biology,11575,4.5,2020-03-12 00:00:00.000
96,Gene Jacket,8,Biology,11576,2,2020-04-10 00:00:00.000
97,Tom Atoe,8,Biology,11577,5.75,2019-10-07 00:00:00.000
98,Doug Out,8,Biology,11578,6,2020-05-06 00:00:00.000
99,Sharon Needles,8,Biology,11579,3.5,2020-02-18 00:00:00.000
101,Serj Protector,8,Biology,11581,4.75,2020-04-20 00:00:00.000
103,Warren Peace,8,Biology,11583,6,2020-04-27 00:00:00.000
104,Bud Jet,8,Biology,11584,6,2019-12-17 00:00:00.000
105,Barney Cull,8,Biology,11585,3.5,2020-02-29 00:00:00.000
106,Marion Gaze,8,Biology,11586,2,2020-02-27 00:00:00.000
107,Eric Shun,8,Biology,11587,3.25,2020-01-19 00:00:00.000
108,Mal Practice,8,Biology,11588,4,2020-03-04 00:00:00.000
109,Ed Itorial,8,Biology,11589,3,2020-02-18 00:00:00.000
110,Rick Shaw,8,Biology,11590,4.5,2020-05-14 00:00:00.000
113,Kat E. Gory,8,Biology,11593,3.25,2019-11-28 00:00:00.000
114,Justin Case,8,Biology,11594,4.25,2019-12-14 00:00:00.000
115,Louie Z. Ana,8,Biology,11595,2,2019-11-11 00:00:00.000
117,Ty Ballgame,8,Biology,11597,5.75,2020-05-21 00:00:00.000
118,Anne Fibbiyon,8,Biology,11598,5.75,2020-02-13 00:00:00.000
121,Joe Thyme,8,Biology,11601,3.5,2019-09-15 00:00:00.000
122,Mary Goround,8,Biology,11602,3,2019-11-10 00:00:00.000
123,Marge Arita,8,Biology,11603,4,2020-04-14 00:00:00.000
124,Frank Senbeans,8,Biology,11604,2,2020-04-26 00:00:00.000
125,Bill Dabear,8,Biology,11605,5.5,2019-11-26 00:00:00.000
126,Ray Zindaroof,8,Biology,11606,4.75,2020-01-20 00:00:00.000
127,Adam Zapple,8,Biology,11607,6,2020-03-06 00:00:00.000
128,Lewis N. Clark,8,Biology,11608,4.5,2020-01-28 00:00:00.000
129,Matt Schtick,8,Biology,11609,6,2019-09-21 00:00:00.000
131,Chris P. Bacon,8,Biology,11611,5.75,2019-11-28 00:00:00.000
136,Sara Bellum,8,Biology,11616,4.75,2020-02-24 00:00:00.000
137,Al Acart,8,Biology,11617,3.25,2020-02-06 00:00:00.000
138,Marv Ellis,8,Biology,11618,2,2020-04-15 00:00:00.000
140,Terry Bull,8,Biology,11620,3.25,2020-02-16 00:00:00.000
141,Mort Ission,8,Biology,11621,4.75,2020-01-14 00:00:00.000
142,Mark Ette,8,Biology,11622,3.25,2020-01-15 00:00:00.000
143,Ken Tucky,8,Biology,11623,4,2020-02-25 00:00:00.000
144,Louis Ville,8,Biology,11624,4,2020-02-19 00:00:00.000
145,Colin Oscopy,8,Biology,11625,3.75,2020-01-30 00:00:00.000
146,Fred Attchini,8,Biology,11626,3,2019-09-21 00:00:00.000
148,Penny Tration,8,Biology,11628,4.25,2020-03-27 00:00:00.000
149,Reed Iculous,8,Biology,11629,3.25,2020-02-08 00:00:00.000
151,Matt Uhrafact,8,Biology,11631,2,2019-10-22 00:00:00.000
152,Jack Dup,8,Biology,11632,3.5,2020-03-15 00:00:00.000
153,Mike Roscope,8,Biology,11633,5,2020-03-29 00:00:00.000
154,Lou Sinclark,8,Biology,11634,3.5,2019-11-20 00:00:00.000
155,Faye Daway,8,Biology,11635,2,2020-05-14 00:00:00.000
156,Javy Cado,8,Biology,11636,6,2019-10-17 00:00:00.000
157,Tom Ollie,8,Biology,11637,5.75,2020-05-15 00:00:00.000
158,Sam Buca,8,Biology,11638,4,2019-11-10 00:00:00.000
159,Phil Anderer,8,Biology,11639,5,2020-04-10 00:00:00.000
160,Sam Owen,8,Biology,11640,4.5,2020-02-09 00:00:00.000
161,Mary Achi,8,Biology,11641,2,2019-10-15 00:00:00.000
162,Ray Cyst,8,Biology,11642,5.5,2020-01-23 00:00:00.000
163,Curtis E. Flush,8,Biology,11643,5.5,2020-01-10 00:00:00.000
164,Holland Oats,8,Biology,11644,3.25,2019-11-30 00:00:00.000
165,Helen Highwater,8,Biology,11645,4.5,2019-11-21 00:00:00.000
166,Eddy Kitt,8,Biology,11646,5.75,2019-12-10 00:00:00.000
167,Al Toesacks,8,Biology,11647,4.75,2019-11-09 00:00:00.000
168,Sir Kim Scision,8,Biology,11648,6,2019-12-10 00:00:00.000
169,Elle Bowdrop,8,Biology,11649,4.5,2020-02-23 00:00:00.000
171,Ellis Dee,8,Biology,11651,5,2020-03-07 00:00:00.000
172,Anna Lytics,8,Biology,11652,4.5,2020-03-24 00:00:00.000
173,Sara Bellum,8,Biology,11653,3,2020-01-24 00:00:00.000
174,Penny Trate,8,Biology,11654,4.25,2019-10-23 00:00:00.000
175,Phil Erup,8,Biology,11655,5.75,2019-09-24 00:00:00.000
177,Mary Nara,8,Biology,11657,4.25,2019-10-02 00:00:00.000
178,Mick Donalds,8,Biology,11658,6,2019-11-15 00:00:00.000
179,Amber Alert,8,Biology,11659,6,2020-04-24 00:00:00.000
180,Vic Tory,8,Biology,11660,5.25,2020-03-28 00:00:00.000
182,Dom Inate,8,Biology,11662,3,2019-10-11 00:00:00.000
183,Hugh Miliation,8,Biology,11663,3.5,2020-05-17 00:00:00.000
185,Juan Soponatime,8,Biology,11665,5.75,2020-02-29 00:00:00.000
186,Dante Sinferno,8,Biology,11666,4.25,2019-12-17 00:00:00.000
187,Ed Zupp,8,Biology,11667,3.25,2019-10-22 00:00:00.000
189,Jess Thetip,8,Biology,11669,3,2020-01-27 00:00:00.000
190,Arthur Itis,8,Biology,11670,4.75,2019-11-08 00:00:00.000
191,Faye Sbook,8,Biology,11671,5.25,2019-10-23 00:00:00.000
192,Carrie R. Pigeon,8,Biology,11672,4.25,2019-10-23 00:00:00.000
195,Cole Slaw,8,Biology,11675,6,2020-02-20 00:00:00.000
196,Pat Ernity,8,Biology,11676,3.75,2019-10-05 00:00:00.000
197,Deb Utant,8,Biology,11677,6,2020-04-18 00:00:00.000
198,Luke Warm,8,Biology,11678,4.25,2020-04-04 00:00:00.000
199,Travis Tee,8,Biology,11679,5.75,2019-10-15 00:00:00.000
201,Paul Itician,8,Biology,11681,5,2020-05-02 00:00:00.000
202,Deb Utant,8,Biology,11682,5.75,2019-10-07 00:00:00.000
204,Carol Sell,8,Biology,11684,3.5,2020-04-03 00:00:00.000
205,Scott Schtape,8,Biology,11685,5,2020-02-15 00:00:00.000
206,Cody Pendant,8,Biology,11686,2,2019-11-14 00:00:00.000
207,Frank Furter,8,Biology,11687,5.75,2020-01-22 00:00:00.000
208,Barry Dalive,8,Biology,11688,3.75,2019-10-26 00:00:00.000
210,Ray Diation,8,Biology,11690,5.25,2019-12-12 00:00:00.000
214,Eda Torial,8,Biology,11694,4.25,2019-10-07 00:00:00.000
216,Bella Ruse,8,Biology,11696,6,2019-11-13 00:00:00.000
217,Yuri thra,8,Biology,11697,3.5,2020-04-27 00:00:00.000
218,Tucker Doubt,8,Biology,11698,3.75,2020-01-06 00:00:00.000
220,Abel Body,8,Biology,11700,6,2019-10-08 00:00:00.000
221,Sal Ami,8,Biology,11701,5.5,2020-01-05 00:00:00.000
222,Colin Derr,8,Biology,11702,4,2020-03-24 00:00:00.000
223,Cathy Derr,8,Biology,11703,3.5,2020-03-16 00:00:00.000
224,Colin O'Scopy,8,Biology,11704,4.25,2019-12-13 00:00:00.000
225,Mel Anoma,8,Biology,11705,3,2019-10-27 00:00:00.000
226,Adam Up,8,Biology,11706,6,2020-04-12 00:00:00.000
227,Lou Zing,8,Biology,11707,6,2019-11-21 00:00:00.000
228,Mark Key,8,Biology,11708,5.75,2019-10-27 00:00:00.000
229,Sven Gineer,8,Biology,11709,4.25,2020-05-13 00:00:00.000
230,Mick Rib,8,Biology,11710,4.5,2020-02-14 00:00:00.000
232,Genie Inabottle,8,Biology,11712,4.75,2019-11-09 00:00:00.000
233,Gene Therapy,8,Biology,11713,3.75,2019-10-23 00:00:00.000
235,Lou Ow,8,Biology,11715,3.5,2020-03-21 00:00:00.000
236,Lance Dorporal,8,Biology,11716,4,2020-05-08 00:00:00.000
238,Nick Knack,8,Biology,11718,2,2019-10-26 00:00:00.000
239,Patty Whack,8,Biology,11719,4,2020-02-07 00:00:00.000
241,Hugo Slavia,8,Biology,11721,4,2019-10-24 00:00:00.000
242,Aaron Spacemuseum,8,Biology,11722,3.75,2020-02-18 00:00:00.000
244,Dan Delion,8,Biology,11724,3.25,2020-05-15 00:00:00.000
245,Terry Torial,8,Biology,11725,4.75,2019-10-31 00:00:00.000
246,Cal Q. Later,8,Biology,11726,2,2019-09-16 00:00:00.000
247,Jen Trification,8,Biology,11727,3.25,2020-01-17 00:00:00.000
249,Ray Volver,8,Biology,11729,5.5,2019-11-09 00:00:00.000
250,Minnie Strone,8,Biology,11730,6,2019-12-21 00:00:00.000
251,Gustav Wind,8,Biology,11731,3,2020-02-16 00:00:00.000
252,Paul Samic,8,Biology,11732,3.5,2019-12-15 00:00:00.000
253,Vinny Gret,8,Biology,11733,3,2019-11-04 00:00:00.000
254,Joyce Tick,8,Biology,11734,4.75,2020-01-13 00:00:00.000
256,Earl E. Riser,8,Biology,11736,3.25,2020-01-20 00:00:00.000
257,Cooke Edoh,8,Biology,11737,3.75,2019-12-22 00:00:00.000
258,Jen Youfelct,8,Biology,11738,2,2020-02-22 00:00:00.000
260,Paul Misunday,8,Biology,11740,3.25,2020-04-23 00:00:00.000
261,Chris P. Cream,8,Biology,11741,3,2019-10-21 00:00:00.000
263,Caire Innet,8,Biology,11743,3.25,2019-11-28 00:00:00.000
264,Marsha Mello,8,Biology,11744,4.25,2019-10-08 00:00:00.000
265,Manny Petty,8,Biology,11745,2,2020-02-16 00:00:00.000
266,Val Adictorian,8,Biology,11746,5.25,2020-03-17 00:00:00.000
267,Lucy Tania,8,Biology,11747,5.75,2020-04-05 00:00:00.000
268,Jaques Amole,8,Biology,11748,3,2020-05-17 00:00:00.000
4,Mario Speedwagon,9,Geography,11751,5.25,2019-11-18 00:00:00.000
6,Anna Mull,9,Geography,11753,5.25,2019-09-15 00:00:00.000
7,Gail Forcewind,9,Geography,11754,5.5,2019-10-16 00:00:00.000
8,Paige Turner,9,Geography,11755,4.5,2020-04-08 00:00:00.000
9,Bob Frapples,9,Geography,11756,3.25,2019-11-24 00:00:00.000
10,Walter Melon,9,Geography,11757,4.25,2019-12-12 00:00:00.000
14,Greta Life,9,Geography,11761,4.5,2020-03-15 00:00:00.000
15,Ira Membrit,9,Geography,11762,6,2020-03-27 00:00:00.000
16,Shonda Leer,9,Geography,11763,5.25,2019-12-06 00:00:00.000
17,Brock Lee,9,Geography,11764,4,2020-02-03 00:00:00.000
19,Rick O'Shea,9,Geography,11766,2,2019-11-24 00:00:00.000
20,Pete Sariya,9,Geography,11767,5,2019-09-24 00:00:00.000
21,Monty Carlo,9,Geography,11768,3.75,2019-11-27 00:00:00.000
22,Sal Monella,9,Geography,11769,4.75,2020-01-12 00:00:00.000
23,Sue Vaneer,9,Geography,11770,5,2020-02-13 00:00:00.000
24,Cliff Hanger,9,Geography,11771,4,2019-11-20 00:00:00.000
25,Barb Dwyer,9,Geography,11772,4.5,2020-02-22 00:00:00.000
26,Terry Aki,9,Geography,11773,2,2020-04-27 00:00:00.000
28,Robin Banks,9,Geography,11775,4,2020-04-23 00:00:00.000
30,Barry Wine,9,Geography,11777,5.75,2020-04-28 00:00:00.000
31,Wilma Mumduya,9,Geography,11778,5.5,2020-02-08 00:00:00.000
32,Buster Hyman,9,Geography,11779,3.75,2019-09-18 00:00:00.000
33,Poppa Cherry,9,Geography,11780,3,2019-11-17 00:00:00.000
34,Zack Lee,9,Geography,11781,5,2020-02-14 00:00:00.000
36,Saul T. Balls,9,Geography,11783,5,2019-11-10 00:00:00.000
37,Peter Pants,9,Geography,11784,2,2020-02-16 00:00:00.000
38,"Hal Appeno ",9,Geography,11785,4.75,2020-01-08 00:00:00.000
39,Otto Matic,9,Geography,11786,4,2020-05-17 00:00:00.000
42,Tom Foolery,9,Geography,11789,4.25,2019-10-18 00:00:00.000
43,Al Dente,9,Geography,11790,5.5,2019-10-21 00:00:00.000
46,Holly Graham,9,Geography,11793,5.25,2020-03-10 00:00:00.000
47,Frank N. Stein,9,Geography,11794,3.25,2019-12-15 00:00:00.000
49,Pat Agonia,9,Geography,11796,3.75,2020-03-31 00:00:00.000
50,Tara Zona,9,Geography,11797,5,2020-03-21 00:00:00.000
51,Barry Cade,9,Geography,11798,3.5,2020-04-11 00:00:00.000
52,"Phil Anthropist ",9,Geography,11799,5.75,2020-05-12 00:00:00.000
53,Marvin Gardens,9,Geography,11800,3.25,2019-11-17 00:00:00.000
54,"Phil Harmonic ",9,Geography,11801,3,2020-01-11 00:00:00.000
56,Will Power,9,Geography,11803,5.5,2020-01-13 00:00:00.000
57,Donatella Nobatti,9,Geography,11804,4,2020-01-07 00:00:00.000
59,Stew Gots,9,Geography,11806,3.5,2020-01-31 00:00:00.000
60,Anna Rexia,9,Geography,11807,3,2020-01-25 00:00:00.000
61,Bill Emia,9,Geography,11808,3.25,2020-02-20 00:00:00.000
62,Curt N. Call,9,Geography,11809,3.75,2020-01-13 00:00:00.000
63,Max Emum,9,Geography,11810,5,2020-03-07 00:00:00.000
64,Minnie Mum,9,Geography,11811,4,2019-10-22 00:00:00.000
65,Bill Yerds,9,Geography,11812,4.5,2020-04-22 00:00:00.000
66,Hap E. Birthday,9,Geography,11813,4.75,2019-12-21 00:00:00.000
67,Matt Innae,9,Geography,11814,5.25,2020-01-23 00:00:00.000
68,Polly Science,9,Geography,11815,4.5,2020-01-28 00:00:00.000
69,Tara Misu,9,Geography,11816,3.75,2019-09-26 00:00:00.000
71,Gerry Atric,9,Geography,11818,6,2020-04-25 00:00:00.000
72,Kerry Oaky,9,Geography,11819,2,2020-03-15 00:00:00.000
73,Midge Itz,9,Geography,11820,3.25,2020-01-12 00:00:00.000
74,Gabe Lackmen,9,Geography,11821,4.25,2019-09-15 00:00:00.000
75,Mary Christmas,9,Geography,11822,3.5,2020-04-28 00:00:00.000
76,Dan Druff,9,Geography,11823,5.75,2019-12-18 00:00:00.000
78,Angie O. Plasty,9,Geography,11825,5.75,2019-10-29 00:00:00.000
79,Ella Vator,9,Geography,11826,3.5,2020-03-31 00:00:00.000
80,Sal Vidge,9,Geography,11827,4.5,2019-11-26 00:00:00.000
82,Artie Choke,9,Geography,11829,3.25,2020-04-11 00:00:00.000
83,Hans Olo,9,Geography,11830,4.5,2020-04-06 00:00:00.000
84,Marge Arin,9,Geography,11831,5.25,2019-11-24 00:00:00.000
85,Hugh Briss,9,Geography,11832,6,2020-04-22 00:00:00.000
87,Ty Tanic,9,Geography,11834,5.5,2019-11-24 00:00:00.000
88,Manuel Labor,9,Geography,11835,4,2020-03-07 00:00:00.000
90,Claire Voyant,9,Geography,11837,5,2020-02-20 00:00:00.000
91,Peg Leg,9,Geography,11838,3.5,2019-12-15 00:00:00.000
92,Jack E. Sack,9,Geography,11839,5,2020-05-07 00:00:00.000
93,Marty Graw,9,Geography,11840,5.25,2020-04-14 00:00:00.000
96,Gene Jacket,9,Geography,11843,5.75,2019-09-19 00:00:00.000
97,Tom Atoe,9,Geography,11844,3.5,2019-11-02 00:00:00.000
99,Sharon Needles,9,Geography,11846,5.25,2020-02-23 00:00:00.000
100,Beau Tie,9,Geography,11847,5.5,2019-12-07 00:00:00.000
101,Serj Protector,9,Geography,11848,4.25,2020-03-06 00:00:00.000
103,Warren Peace,9,Geography,11850,6,2020-03-31 00:00:00.000
104,Bud Jet,9,Geography,11851,3.5,2020-02-17 00:00:00.000
105,Barney Cull,9,Geography,11852,5,2019-11-23 00:00:00.000
106,Marion Gaze,9,Geography,11853,4.75,2020-04-11 00:00:00.000
107,Eric Shun,9,Geography,11854,6,2019-10-11 00:00:00.000
108,Mal Practice,9,Geography,11855,4,2020-02-20 00:00:00.000
110,Rick Shaw,9,Geography,11857,6,2019-12-13 00:00:00.000
111,Paul Issy,9,Geography,11858,5.75,2020-01-30 00:00:00.000
112,Ben Effit,9,Geography,11859,3.25,2020-01-30 00:00:00.000
113,Kat E. Gory,9,Geography,11860,5.75,2020-05-12 00:00:00.000
114,Justin Case,9,Geography,11861,5.25,2020-03-11 00:00:00.000
115,Louie Z. Ana,9,Geography,11862,4.75,2019-11-26 00:00:00.000
117,Ty Ballgame,9,Geography,11864,3.5,2019-10-31 00:00:00.000
118,Anne Fibbiyon,9,Geography,11865,3,2020-02-03 00:00:00.000
120,John Withawind,9,Geography,11867,5.25,2019-11-10 00:00:00.000
123,Marge Arita,9,Geography,11870,4.25,2020-02-14 00:00:00.000
124,Frank Senbeans,9,Geography,11871,3,2020-02-06 00:00:00.000
125,Bill Dabear,9,Geography,11872,5.25,2019-09-17 00:00:00.000
126,Ray Zindaroof,9,Geography,11873,5.5,2019-11-05 00:00:00.000
127,Adam Zapple,9,Geography,11874,6,2020-05-19 00:00:00.000
128,Lewis N. Clark,9,Geography,11875,6,2020-05-06 00:00:00.000
129,Matt Schtick,9,Geography,11876,5,2020-03-11 00:00:00.000
130,Sue Shee,9,Geography,11877,3.75,2020-01-26 00:00:00.000
131,Chris P. Bacon,9,Geography,11878,6,2020-02-20 00:00:00.000
132,Doug Lee Duckling,9,Geography,11879,5,2020-02-22 00:00:00.000
133,Mason Protesters,9,Geography,11880,3.25,2020-05-19 00:00:00.000
134,Sil Antro,9,Geography,11881,4,2019-10-18 00:00:00.000
139,Evan Shlee,9,Geography,11886,3.5,2019-11-28 00:00:00.000
140,Terry Bull,9,Geography,11887,4,2020-04-14 00:00:00.000
143,Ken Tucky,9,Geography,11890,3.75,2020-01-28 00:00:00.000
145,Colin Oscopy,9,Geography,11892,5.5,2019-09-15 00:00:00.000
146,Fred Attchini,9,Geography,11893,5.75,2019-09-21 00:00:00.000
148,Penny Tration,9,Geography,11895,3,2019-10-19 00:00:00.000
149,Reed Iculous,9,Geography,11896,4.25,2019-10-27 00:00:00.000
152,Jack Dup,9,Geography,11899,3,2019-11-12 00:00:00.000
153,Mike Roscope,9,Geography,11900,5.75,2020-04-21 00:00:00.000
154,Lou Sinclark,9,Geography,11901,4.5,2019-12-16 00:00:00.000
155,Faye Daway,9,Geography,11902,3.25,2019-09-25 00:00:00.000
156,Javy Cado,9,Geography,11903,4,2020-02-21 00:00:00.000
157,Tom Ollie,9,Geography,11904,4,2019-12-05 00:00:00.000
158,Sam Buca,9,Geography,11905,4.75,2020-05-17 00:00:00.000
161,Mary Achi,9,Geography,11908,5,2020-03-22 00:00:00.000
162,Ray Cyst,9,Geography,11909,5.25,2020-03-25 00:00:00.000
164,Holland Oats,9,Geography,11911,4,2019-11-14 00:00:00.000
165,Helen Highwater,9,Geography,11912,5,2019-11-02 00:00:00.000
167,Al Toesacks,9,Geography,11914,6,2020-01-05 00:00:00.000
169,Elle Bowdrop,9,Geography,11916,4.75,2019-12-05 00:00:00.000
170,Yu Tube,9,Geography,11917,4.25,2020-02-15 00:00:00.000
173,Sara Bellum,9,Geography,11920,3,2019-11-11 00:00:00.000
174,Penny Trate,9,Geography,11921,2,2020-02-11 00:00:00.000
175,Phil Erup,9,Geography,11922,3.75,2019-09-25 00:00:00.000
176,Jenna Side,9,Geography,11923,5.25,2020-04-26 00:00:00.000
178,Mick Donalds,9,Geography,11925,4.25,2020-03-12 00:00:00.000
179,Amber Alert,9,Geography,11926,2,2020-03-16 00:00:00.000
180,Vic Tory,9,Geography,11927,4,2019-09-16 00:00:00.000
185,Juan Soponatime,9,Geography,11932,6,2019-12-13 00:00:00.000
186,Dante Sinferno,9,Geography,11933,5.5,2020-05-08 00:00:00.000
188,Sarah Yevo,9,Geography,11935,4.25,2020-02-14 00:00:00.000
189,Jess Thetip,9,Geography,11936,5,2020-03-25 00:00:00.000
190,Arthur Itis,9,Geography,11937,6,2020-02-26 00:00:00.000
193,Rachel Slurs,9,Geography,11940,4.75,2020-03-29 00:00:00.000
194,Ty Pryder,9,Geography,11941,6,2019-11-08 00:00:00.000
195,Cole Slaw,9,Geography,11942,3,2019-10-30 00:00:00.000
196,Pat Ernity,9,Geography,11943,3.5,2019-11-22 00:00:00.000
197,Deb Utant,9,Geography,11944,5.75,2020-05-07 00:00:00.000
198,Luke Warm,9,Geography,11945,5.25,2019-12-19 00:00:00.000
199,Travis Tee,9,Geography,11946,6,2019-11-11 00:00:00.000
201,Paul Itician,9,Geography,11948,3.5,2019-09-16 00:00:00.000
202,Deb Utant,9,Geography,11949,5.25,2019-10-24 00:00:00.000
206,Cody Pendant,9,Geography,11953,3.5,2020-02-03 00:00:00.000
207,Frank Furter,9,Geography,11954,4.5,2020-05-15 00:00:00.000
209,Mort Adella,9,Geography,11956,5.25,2020-03-29 00:00:00.000
210,Ray Diation,9,Geography,11957,3.75,2020-05-21 00:00:00.000
211,Mack Adamia,9,Geography,11958,3.25,2020-03-07 00:00:00.000
213,Theo Retical,9,Geography,11960,4.25,2020-01-23 00:00:00.000
214,Eda Torial,9,Geography,11961,4.5,2020-05-01 00:00:00.000
215,Mae O'Nayse,9,Geography,11962,4.25,2019-11-18 00:00:00.000
216,Bella Ruse,9,Geography,11963,5.5,2020-05-15 00:00:00.000
